"lab","subject","scenario","attribution","punishment","outcome","prison","mental_inst","free"
35,"35_25","operable",0,4,"prison",1,0,0
35,"35_26","operable",1,3,"mental_inst",0,1,0
35,"35_27","inoperable",0,2,"free",0,0,1
35,"35_28","operable",1,2,"mental_inst",0,1,0
35,"35_29","jealous_rage",0,5,"prison",1,0,0
35,"35_30","inoperable",1,1,"mental_inst",0,1,0
35,"35_31","inoperable",0,1,"mental_inst",0,1,0
35,"35_32","jealous_rage",1,6,"mental_inst",0,1,0
35,"35_33","operable",0,7,"mental_inst",0,1,0
35,"35_34","inoperable",1,2,"mental_inst",0,1,0
35,"35_35","inoperable",0,1,"prison",1,0,0
35,"35_36","inoperable",1,5,"prison",1,0,0
35,"35_37","inoperable",0,2,"prison",1,0,0
35,"35_38","jealous_rage",1,2,"prison",1,0,0
35,"35_39","jealous_rage",0,1,"mental_inst",0,1,0
35,"35_40","inoperable",1,3,"free",0,0,1
35,"35_41","jealous_rage",0,3,"prison",1,0,0
35,"35_42","jealous_rage",1,4,"prison",1,0,0
35,"35_43","operable",0,3,"free",0,0,1
35,"35_44","inoperable",1,5,"free",0,0,1
35,"35_45","operable",0,2,"mental_inst",0,1,0
35,"35_46","operable",1,3,"prison",1,0,0
35,"35_47","inoperable",0,4,"prison",1,0,0
35,"35_48","jealous_rage",1,6,"mental_inst",0,1,0
35,"35_49","inoperable",0,6,"free",0,0,1
35,"35_50","jealous_rage",1,4,"mental_inst",0,1,0
35,"35_51","jealous_rage",0,2,"free",0,0,1
35,"35_52","operable",1,3,"free",0,0,1
35,"35_53","jealous_rage",0,4,"free",0,0,1
35,"35_54","inoperable",1,2,"mental_inst",0,1,0
35,"35_55","inoperable",0,7,"mental_inst",0,1,0
35,"35_56","operable",1,4,"mental_inst",0,1,0
35,"35_57","operable",0,4,"mental_inst",0,1,0
35,"35_58","jealous_rage",1,4,"mental_inst",0,1,0
35,"35_59","operable",0,1,"mental_inst",0,1,0
35,"35_60","inoperable",1,7,"prison",1,0,0
35,"35_61","jealous_rage",0,4,"free",0,0,1
35,"35_62","inoperable",1,7,"free",0,0,1
35,"35_63","inoperable",0,1,"prison",1,0,0
35,"35_64","jealous_rage",1,7,"mental_inst",0,1,0
35,"35_65","operable",0,6,"free",0,0,1
35,"35_66","operable",1,6,"free",0,0,1
35,"35_67","jealous_rage",0,3,"free",0,0,1
35,"35_68","operable",1,2,"prison",1,0,0
35,"35_69","operable",0,5,"mental_inst",0,1,0
35,"35_70","jealous_rage",1,6,"prison",1,0,0
35,"35_71","inoperable",0,2,"prison",1,0,0
35,"35_72","inoperable",1,5,"prison",1,0,0
35,"35_73","operable",0,3,"mental_inst",0,1,0
35,"35_74","jealous_rage",1,1,"free",0,0,1
35,"35_75","inoperable",0,2,"free",0,0,1
35,"35_76","operable",1,3,"prison",1,0,0
35,"35_77","operable",0,5,"free",0,0,1
35,"35_78","inoperable",1,6,"free",0,0,1
35,"35_79","inoperable",0,7,"free",0,0,1
35,"35_80","inoperable",1,4,"free",0,0,1
36,"36_1","operable",0,2,"prison",1,0,0
36,"36_2","inoperable",1,3,"free",0,0,1
36,"36_3","jealous_rage",0,6,"prison",1,0,0
36,"36_4","operable",1,6,"free",0,0,1
36,"36_5","operable",0,4,"prison",1,0,0
36,"36_6","jealous_rage",1,5,"prison",1,0,0
36,"36_7","operable",0,2,"mental_inst",0,1,0
36,"36_8","operable",1,7,"free",0,0,1
36,"36_9","operable",0,6,"free",0,0,1
36,"36_10","operable",1,1,"mental_inst",0,1,0
36,"36_11","jealous_rage",0,2,"mental_inst",0,1,0
36,"36_12","operable",1,6,"free",0,0,1
36,"36_13","inoperable",0,6,"mental_inst",0,1,0
36,"36_14","jealous_rage",1,1,"prison",1,0,0
36,"36_15","inoperable",0,7,"prison",1,0,0
36,"36_16","inoperable",1,4,"free",0,0,1
36,"36_17","inoperable",0,4,"free",0,0,1
36,"36_18","inoperable",1,2,"prison",1,0,0
36,"36_19","jealous_rage",0,4,"prison",1,0,0
36,"36_20","inoperable",1,6,"free",0,0,1
36,"36_21","jealous_rage",0,6,"free",0,0,1
36,"36_22","inoperable",1,3,"mental_inst",0,1,0
36,"36_23","jealous_rage",0,5,"free",0,0,1
36,"36_24","operable",1,6,"free",0,0,1
36,"36_25","inoperable",0,7,"free",0,0,1
36,"36_26","jealous_rage",1,7,"mental_inst",0,1,0
36,"36_27","jealous_rage",0,2,"free",0,0,1
36,"36_28","jealous_rage",1,3,"free",0,0,1
36,"36_29","inoperable",0,7,"mental_inst",0,1,0
36,"36_30","inoperable",1,4,"free",0,0,1
36,"36_31","inoperable",0,4,"prison",1,0,0
36,"36_32","inoperable",1,7,"mental_inst",0,1,0
36,"36_33","operable",0,1,"mental_inst",0,1,0
36,"36_34","operable",1,1,"free",0,0,1
36,"36_35","inoperable",0,5,"mental_inst",0,1,0
36,"36_36","jealous_rage",1,1,"prison",1,0,0
36,"36_37","jealous_rage",0,1,"mental_inst",0,1,0
36,"36_38","operable",1,1,"free",0,0,1
36,"36_39","jealous_rage",0,4,"free",0,0,1
36,"36_40","jealous_rage",1,4,"mental_inst",0,1,0
36,"36_41","operable",0,5,"mental_inst",0,1,0
36,"36_42","operable",1,5,"prison",1,0,0
36,"36_43","jealous_rage",0,7,"prison",1,0,0
36,"36_44","inoperable",1,2,"mental_inst",0,1,0
36,"36_45","inoperable",0,7,"prison",1,0,0
36,"36_46","inoperable",1,7,"mental_inst",0,1,0
36,"36_47","jealous_rage",0,7,"mental_inst",0,1,0
36,"36_48","inoperable",1,7,"free",0,0,1
36,"36_49","jealous_rage",0,2,"free",0,0,1
36,"36_50","operable",1,7,"prison",1,0,0
36,"36_51","jealous_rage",0,1,"prison",1,0,0
36,"36_52","jealous_rage",1,3,"prison",1,0,0
36,"36_53","jealous_rage",0,1,"mental_inst",0,1,0
36,"36_54","jealous_rage",1,7,"mental_inst",0,1,0
36,"36_55","inoperable",0,4,"mental_inst",0,1,0
36,"36_56","inoperable",1,6,"mental_inst",0,1,0
36,"36_57","inoperable",0,4,"prison",1,0,0
36,"36_58","inoperable",1,2,"prison",1,0,0
36,"36_59","inoperable",0,3,"mental_inst",0,1,0
36,"36_60","inoperable",1,5,"mental_inst",0,1,0
36,"36_61","inoperable",0,4,"mental_inst",0,1,0
36,"36_62","operable",1,5,"free",0,0,1
36,"36_63","operable",0,4,"mental_inst",0,1,0
36,"36_64","operable",1,3,"free",0,0,1
36,"36_65","inoperable",0,6,"mental_inst",0,1,0
36,"36_66","jealous_rage",1,3,"mental_inst",0,1,0
36,"36_67","inoperable",0,3,"prison",1,0,0
36,"36_68","inoperable",1,3,"free",0,0,1
36,"36_69","inoperable",0,2,"prison",1,0,0
36,"36_70","jealous_rage",1,6,"prison",1,0,0
36,"36_71","jealous_rage",0,3,"mental_inst",0,1,0
36,"36_72","inoperable",1,4,"mental_inst",0,1,0
36,"36_73","operable",0,1,"mental_inst",0,1,0
36,"36_74","operable",1,7,"free",0,0,1
36,"36_75","operable",0,4,"free",0,0,1
36,"36_76","inoperable",1,3,"prison",1,0,0
36,"36_77","jealous_rage",0,4,"free",0,0,1
36,"36_78","operable",1,7,"prison",1,0,0
36,"36_79","jealous_rage",0,2,"mental_inst",0,1,0
36,"36_80","inoperable",1,5,"mental_inst",0,1,0
37,"37_1","operable",0,1,"free",0,0,1
37,"37_2","operable",1,5,"mental_inst",0,1,0
37,"37_3","jealous_rage",0,6,"prison",1,0,0
37,"37_4","jealous_rage",1,2,"prison",1,0,0
37,"37_5","operable",0,6,"mental_inst",0,1,0
37,"37_6","jealous_rage",1,7,"free",0,0,1
37,"37_7","jealous_rage",0,5,"prison",1,0,0
37,"37_8","operable",1,7,"free",0,0,1
37,"37_9","inoperable",0,1,"prison",1,0,0
37,"37_10","inoperable",1,2,"prison",1,0,0
37,"37_11","inoperable",0,2,"free",0,0,1
37,"37_12","jealous_rage",1,3,"prison",1,0,0
37,"37_13","jealous_rage",0,5,"prison",1,0,0
37,"37_14","operable",1,6,"mental_inst",0,1,0
37,"37_15","inoperable",0,3,"free",0,0,1
37,"37_16","operable",1,1,"prison",1,0,0
37,"37_17","inoperable",0,6,"mental_inst",0,1,0
37,"37_18","inoperable",1,4,"prison",1,0,0
37,"37_19","inoperable",0,3,"free",0,0,1
37,"37_20","operable",1,1,"prison",1,0,0
37,"37_21","operable",0,4,"mental_inst",0,1,0
37,"37_22","jealous_rage",1,1,"mental_inst",0,1,0
37,"37_23","operable",0,2,"prison",1,0,0
37,"37_24","operable",1,6,"mental_inst",0,1,0
37,"37_25","operable",0,2,"mental_inst",0,1,0
37,"37_26","inoperable",1,1,"prison",1,0,0
37,"37_27","inoperable",0,2,"free",0,0,1
37,"37_28","jealous_rage",1,1,"prison",1,0,0
37,"37_29","inoperable",0,7,"prison",1,0,0
37,"37_30","jealous_rage",1,3,"free",0,0,1
37,"37_31","operable",0,4,"free",0,0,1
37,"37_32","jealous_rage",1,5,"free",0,0,1
37,"37_33","operable",0,7,"prison",1,0,0
37,"37_34","inoperable",1,3,"mental_inst",0,1,0
37,"37_35","operable",0,6,"prison",1,0,0
37,"37_36","inoperable",1,4,"free",0,0,1
37,"37_37","inoperable",0,3,"prison",1,0,0
37,"37_38","jealous_rage",1,4,"free",0,0,1
37,"37_39","jealous_rage",0,2,"prison",1,0,0
37,"37_40","operable",1,3,"mental_inst",0,1,0
37,"37_41","inoperable",0,3,"mental_inst",0,1,0
37,"37_42","operable",1,2,"prison",1,0,0
37,"37_43","operable",0,5,"free",0,0,1
37,"37_44","jealous_rage",1,7,"prison",1,0,0
37,"37_45","operable",0,1,"prison",1,0,0
37,"37_46","operable",1,1,"prison",1,0,0
37,"37_47","operable",0,3,"free",0,0,1
37,"37_48","jealous_rage",1,4,"free",0,0,1
37,"37_49","operable",0,4,"mental_inst",0,1,0
37,"37_50","inoperable",1,7,"mental_inst",0,1,0
37,"37_51","jealous_rage",0,2,"prison",1,0,0
37,"37_52","jealous_rage",1,5,"free",0,0,1
37,"37_53","inoperable",0,5,"mental_inst",0,1,0
37,"37_54","jealous_rage",1,5,"mental_inst",0,1,0
37,"37_55","inoperable",0,5,"free",0,0,1
37,"37_56","jealous_rage",1,1,"free",0,0,1
37,"37_57","jealous_rage",0,4,"free",0,0,1
37,"37_58","jealous_rage",1,3,"mental_inst",0,1,0
37,"37_59","jealous_rage",0,4,"free",0,0,1
37,"37_60","inoperable",1,5,"mental_inst",0,1,0
37,"37_61","operable",0,6,"mental_inst",0,1,0
37,"37_62","jealous_rage",1,4,"mental_inst",0,1,0
37,"37_63","operable",0,4,"mental_inst",0,1,0
37,"37_64","operable",1,6,"prison",1,0,0
37,"37_65","jealous_rage",0,1,"mental_inst",0,1,0
37,"37_66","jealous_rage",1,4,"prison",1,0,0
37,"37_67","jealous_rage",0,1,"free",0,0,1
37,"37_68","inoperable",1,1,"free",0,0,1
37,"37_69","inoperable",0,4,"mental_inst",0,1,0
37,"37_70","jealous_rage",1,5,"free",0,0,1
37,"37_71","jealous_rage",0,1,"mental_inst",0,1,0
37,"37_72","inoperable",1,3,"free",0,0,1
37,"37_73","jealous_rage",0,7,"prison",1,0,0
37,"37_74","inoperable",1,3,"prison",1,0,0
37,"37_75","jealous_rage",0,2,"free",0,0,1
37,"37_76","jealous_rage",1,5,"free",0,0,1
37,"37_77","jealous_rage",0,4,"mental_inst",0,1,0
37,"37_78","inoperable",1,1,"prison",1,0,0
37,"37_79","operable",0,1,"prison",1,0,0
37,"37_80","inoperable",1,6,"free",0,0,1
38,"38_1","inoperable",0,2,"prison",1,0,0
38,"38_2","jealous_rage",1,2,"free",0,0,1
38,"38_3","operable",0,1,"prison",1,0,0
38,"38_4","operable",1,1,"free",0,0,1
38,"38_5","inoperable",0,3,"prison",1,0,0
38,"38_6","operable",1,5,"mental_inst",0,1,0
38,"38_7","inoperable",0,5,"free",0,0,1
38,"38_8","jealous_rage",1,1,"prison",1,0,0
38,"38_9","jealous_rage",0,6,"free",0,0,1
38,"38_10","inoperable",1,4,"mental_inst",0,1,0
38,"38_11","inoperable",0,2,"mental_inst",0,1,0
38,"38_12","inoperable",1,2,"prison",1,0,0
38,"38_13","operable",0,4,"free",0,0,1
38,"38_14","operable",1,3,"mental_inst",0,1,0
38,"38_15","inoperable",0,3,"mental_inst",0,1,0
38,"38_16","jealous_rage",1,5,"free",0,0,1
38,"38_17","jealous_rage",0,5,"mental_inst",0,1,0
38,"38_18","inoperable",1,4,"free",0,0,1
38,"38_19","inoperable",0,3,"mental_inst",0,1,0
38,"38_20","operable",1,2,"free",0,0,1
38,"38_21","jealous_rage",0,4,"free",0,0,1
38,"38_22","inoperable",1,7,"prison",1,0,0
38,"38_23","operable",0,2,"prison",1,0,0
38,"38_24","operable",1,2,"prison",1,0,0
38,"38_25","operable",0,2,"prison",1,0,0
38,"38_26","jealous_rage",1,5,"prison",1,0,0
38,"38_27","jealous_rage",0,2,"mental_inst",0,1,0
38,"38_28","inoperable",1,2,"mental_inst",0,1,0
38,"38_29","jealous_rage",0,1,"prison",1,0,0
38,"38_30","jealous_rage",1,2,"free",0,0,1
38,"38_31","inoperable",0,4,"free",0,0,1
38,"38_32","jealous_rage",1,3,"prison",1,0,0
38,"38_33","operable",0,1,"prison",1,0,0
38,"38_34","operable",1,6,"mental_inst",0,1,0
38,"38_35","operable",0,2,"prison",1,0,0
38,"38_36","operable",1,5,"free",0,0,1
38,"38_37","operable",0,1,"free",0,0,1
38,"38_38","jealous_rage",1,6,"free",0,0,1
38,"38_39","operable",0,5,"prison",1,0,0
38,"38_40","jealous_rage",1,7,"prison",1,0,0
38,"38_41","jealous_rage",0,5,"mental_inst",0,1,0
38,"38_42","inoperable",1,6,"free",0,0,1
38,"38_43","jealous_rage",0,6,"free",0,0,1
38,"38_44","operable",1,3,"mental_inst",0,1,0
38,"38_45","operable",0,2,"prison",1,0,0
38,"38_46","jealous_rage",1,7,"mental_inst",0,1,0
38,"38_47","jealous_rage",0,6,"prison",1,0,0
38,"38_48","operable",1,7,"mental_inst",0,1,0
38,"38_49","operable",0,2,"mental_inst",0,1,0
38,"38_50","operable",1,7,"mental_inst",0,1,0
38,"38_51","operable",0,1,"prison",1,0,0
38,"38_52","inoperable",1,2,"prison",1,0,0
38,"38_53","inoperable",0,7,"free",0,0,1
38,"38_54","operable",1,2,"free",0,0,1
38,"38_55","operable",0,6,"mental_inst",0,1,0
38,"38_56","inoperable",1,3,"mental_inst",0,1,0
38,"38_57","operable",0,1,"mental_inst",0,1,0
38,"38_58","operable",1,6,"prison",1,0,0
38,"38_59","operable",0,7,"prison",1,0,0
38,"38_60","jealous_rage",1,3,"prison",1,0,0
38,"38_61","jealous_rage",0,5,"prison",1,0,0
38,"38_62","inoperable",1,5,"mental_inst",0,1,0
38,"38_63","jealous_rage",0,6,"mental_inst",0,1,0
38,"38_64","operable",1,3,"mental_inst",0,1,0
38,"38_65","operable",0,4,"mental_inst",0,1,0
38,"38_66","jealous_rage",1,2,"free",0,0,1
38,"38_67","operable",0,4,"prison",1,0,0
38,"38_68","jealous_rage",1,6,"free",0,0,1
38,"38_69","jealous_rage",0,1,"mental_inst",0,1,0
38,"38_70","operable",1,6,"free",0,0,1
38,"38_71","jealous_rage",0,5,"free",0,0,1
38,"38_72","operable",1,4,"free",0,0,1
38,"38_73","operable",0,6,"prison",1,0,0
38,"38_74","inoperable",1,7,"prison",1,0,0
38,"38_75","operable",0,5,"prison",1,0,0
38,"38_76","operable",1,1,"prison",1,0,0
38,"38_77","inoperable",0,1,"mental_inst",0,1,0
38,"38_78","operable",1,7,"mental_inst",0,1,0
38,"38_79","jealous_rage",0,1,"free",0,0,1
38,"38_80","inoperable",1,5,"prison",1,0,0
39,"39_1","jealous_rage",0,2,"free",0,0,1
39,"39_2","operable",1,4,"prison",1,0,0
39,"39_3","inoperable",0,6,"free",0,0,1
39,"39_4","jealous_rage",1,2,"free",0,0,1
39,"39_5","operable",0,2,"free",0,0,1
39,"39_6","inoperable",1,6,"free",0,0,1
39,"39_7","inoperable",0,6,"prison",1,0,0
39,"39_8","inoperable",1,7,"prison",1,0,0
39,"39_9","inoperable",0,3,"free",0,0,1
39,"39_10","operable",1,3,"free",0,0,1
39,"39_11","jealous_rage",0,3,"mental_inst",0,1,0
39,"39_12","jealous_rage",1,3,"prison",1,0,0
39,"39_13","jealous_rage",0,7,"prison",1,0,0
39,"39_14","operable",1,6,"prison",1,0,0
39,"39_15","inoperable",0,6,"free",0,0,1
39,"39_16","inoperable",1,2,"free",0,0,1
39,"39_17","operable",0,4,"mental_inst",0,1,0
39,"39_18","operable",1,6,"free",0,0,1
39,"39_19","jealous_rage",0,3,"free",0,0,1
39,"39_20","inoperable",1,1,"prison",1,0,0
39,"39_21","inoperable",0,1,"free",0,0,1
39,"39_22","operable",1,7,"prison",1,0,0
39,"39_23","operable",0,6,"mental_inst",0,1,0
39,"39_24","jealous_rage",1,6,"mental_inst",0,1,0
39,"39_25","inoperable",0,5,"free",0,0,1
39,"39_26","jealous_rage",1,2,"prison",1,0,0
39,"39_27","inoperable",0,7,"prison",1,0,0
39,"39_28","jealous_rage",1,1,"free",0,0,1
39,"39_29","inoperable",0,2,"prison",1,0,0
39,"39_30","inoperable",1,2,"mental_inst",0,1,0
39,"39_31","jealous_rage",0,6,"free",0,0,1
39,"39_32","jealous_rage",1,7,"free",0,0,1
39,"39_33","jealous_rage",0,4,"free",0,0,1
39,"39_34","jealous_rage",1,1,"free",0,0,1
39,"39_35","inoperable",0,6,"prison",1,0,0
39,"39_36","jealous_rage",1,1,"free",0,0,1
39,"39_37","operable",0,2,"free",0,0,1
39,"39_38","operable",1,4,"prison",1,0,0
39,"39_39","inoperable",0,7,"free",0,0,1
39,"39_40","inoperable",1,2,"mental_inst",0,1,0
39,"39_41","inoperable",0,4,"mental_inst",0,1,0
39,"39_42","operable",1,5,"mental_inst",0,1,0
39,"39_43","inoperable",0,3,"free",0,0,1
39,"39_44","operable",1,1,"mental_inst",0,1,0
39,"39_45","inoperable",0,4,"mental_inst",0,1,0
39,"39_46","operable",1,2,"mental_inst",0,1,0
39,"39_47","operable",0,5,"free",0,0,1
39,"39_48","operable",1,2,"prison",1,0,0
39,"39_49","jealous_rage",0,7,"prison",1,0,0
39,"39_50","jealous_rage",1,5,"free",0,0,1
39,"39_51","jealous_rage",0,2,"prison",1,0,0
39,"39_52","jealous_rage",1,1,"prison",1,0,0
39,"39_53","jealous_rage",0,3,"free",0,0,1
39,"39_54","operable",1,3,"mental_inst",0,1,0
39,"39_55","jealous_rage",0,3,"mental_inst",0,1,0
39,"39_56","inoperable",1,1,"mental_inst",0,1,0
39,"39_57","operable",0,7,"prison",1,0,0
39,"39_58","inoperable",1,2,"free",0,0,1
39,"39_59","inoperable",0,2,"free",0,0,1
39,"39_60","jealous_rage",1,6,"prison",1,0,0
39,"39_61","jealous_rage",0,4,"mental_inst",0,1,0
39,"39_62","jealous_rage",1,6,"free",0,0,1
39,"39_63","inoperable",0,2,"mental_inst",0,1,0
39,"39_64","inoperable",1,3,"free",0,0,1
39,"39_65","jealous_rage",0,5,"free",0,0,1
39,"39_66","jealous_rage",1,5,"mental_inst",0,1,0
39,"39_67","operable",0,7,"mental_inst",0,1,0
39,"39_68","inoperable",1,1,"mental_inst",0,1,0
39,"39_69","operable",0,6,"prison",1,0,0
39,"39_70","operable",1,6,"free",0,0,1
39,"39_71","operable",0,6,"prison",1,0,0
39,"39_72","jealous_rage",1,1,"mental_inst",0,1,0
39,"39_73","operable",0,7,"prison",1,0,0
39,"39_74","operable",1,5,"mental_inst",0,1,0
39,"39_75","jealous_rage",0,1,"free",0,0,1
39,"39_76","jealous_rage",1,7,"prison",1,0,0
39,"39_77","operable",0,2,"mental_inst",0,1,0
39,"39_78","inoperable",1,4,"free",0,0,1
39,"39_79","jealous_rage",0,5,"free",0,0,1
39,"39_80","operable",1,2,"prison",1,0,0
40,"40_1","operable",0,2,"prison",1,0,0
40,"40_2","jealous_rage",1,4,"free",0,0,1
40,"40_3","operable",0,1,"free",0,0,1
40,"40_4","jealous_rage",1,3,"prison",1,0,0
40,"40_5","operable",0,5,"free",0,0,1
40,"40_6","operable",1,5,"free",0,0,1
40,"40_7","jealous_rage",0,4,"free",0,0,1
40,"40_8","inoperable",1,2,"mental_inst",0,1,0
40,"40_9","jealous_rage",0,4,"free",0,0,1
40,"40_10","jealous_rage",1,4,"mental_inst",0,1,0
40,"40_11","operable",0,6,"free",0,0,1
40,"40_12","inoperable",1,7,"prison",1,0,0
40,"40_13","operable",0,2,"mental_inst",0,1,0
40,"40_14","jealous_rage",1,5,"prison",1,0,0
40,"40_15","jealous_rage",0,7,"mental_inst",0,1,0
40,"40_16","operable",1,1,"free",0,0,1
40,"40_17","operable",0,6,"mental_inst",0,1,0
40,"40_18","operable",1,7,"mental_inst",0,1,0
40,"40_19","operable",0,7,"mental_inst",0,1,0
40,"40_20","inoperable",1,1,"mental_inst",0,1,0
40,"40_21","inoperable",0,1,"free",0,0,1
40,"40_22","operable",1,5,"prison",1,0,0
40,"40_23","inoperable",0,7,"prison",1,0,0
40,"40_24","operable",1,1,"mental_inst",0,1,0
40,"40_25","jealous_rage",0,5,"prison",1,0,0
40,"40_26","jealous_rage",1,6,"prison",1,0,0
40,"40_27","jealous_rage",0,3,"mental_inst",0,1,0
40,"40_28","inoperable",1,4,"prison",1,0,0
40,"40_29","inoperable",0,4,"free",0,0,1
40,"40_30","inoperable",1,4,"mental_inst",0,1,0
40,"40_31","inoperable",0,4,"mental_inst",0,1,0
40,"40_32","inoperable",1,4,"mental_inst",0,1,0
40,"40_33","inoperable",0,1,"free",0,0,1
40,"40_34","jealous_rage",1,7,"prison",1,0,0
40,"40_35","inoperable",0,5,"prison",1,0,0
40,"40_36","operable",1,3,"mental_inst",0,1,0
40,"40_37","operable",0,2,"prison",1,0,0
40,"40_38","jealous_rage",1,7,"free",0,0,1
40,"40_39","jealous_rage",0,2,"free",0,0,1
40,"40_40","inoperable",1,4,"mental_inst",0,1,0
40,"40_41","inoperable",0,6,"free",0,0,1
40,"40_42","inoperable",1,7,"prison",1,0,0
40,"40_43","inoperable",0,2,"mental_inst",0,1,0
40,"40_44","jealous_rage",1,3,"prison",1,0,0
40,"40_45","operable",0,4,"free",0,0,1
40,"40_46","operable",1,4,"mental_inst",0,1,0
40,"40_47","operable",0,4,"mental_inst",0,1,0
40,"40_48","inoperable",1,1,"prison",1,0,0
40,"40_49","jealous_rage",0,7,"mental_inst",0,1,0
40,"40_50","jealous_rage",1,3,"mental_inst",0,1,0
40,"40_51","jealous_rage",0,7,"prison",1,0,0
40,"40_52","inoperable",1,3,"prison",1,0,0
40,"40_53","operable",0,2,"free",0,0,1
40,"40_54","operable",1,1,"mental_inst",0,1,0
40,"40_55","operable",0,7,"prison",1,0,0
40,"40_56","jealous_rage",1,2,"free",0,0,1
40,"40_57","inoperable",0,3,"prison",1,0,0
40,"40_58","jealous_rage",1,2,"mental_inst",0,1,0
40,"40_59","operable",0,2,"free",0,0,1
40,"40_60","inoperable",1,2,"free",0,0,1
40,"40_61","operable",0,2,"prison",1,0,0
40,"40_62","inoperable",1,1,"free",0,0,1
40,"40_63","jealous_rage",0,1,"prison",1,0,0
40,"40_64","jealous_rage",1,2,"free",0,0,1
40,"40_65","operable",0,7,"free",0,0,1
40,"40_66","jealous_rage",1,2,"prison",1,0,0
40,"40_67","jealous_rage",0,2,"free",0,0,1
40,"40_68","inoperable",1,7,"free",0,0,1
40,"40_69","operable",0,1,"mental_inst",0,1,0
40,"40_70","jealous_rage",1,2,"prison",1,0,0
40,"40_71","operable",0,5,"prison",1,0,0
40,"40_72","operable",1,5,"prison",1,0,0
40,"40_73","jealous_rage",0,5,"free",0,0,1
40,"40_74","jealous_rage",1,1,"free",0,0,1
40,"40_75","jealous_rage",0,5,"free",0,0,1
40,"40_76","jealous_rage",1,2,"mental_inst",0,1,0
40,"40_77","inoperable",0,6,"free",0,0,1
40,"40_78","operable",1,1,"mental_inst",0,1,0
40,"40_79","inoperable",0,4,"free",0,0,1
40,"40_80","jealous_rage",1,3,"prison",1,0,0
41,"41_1","operable",0,6,"mental_inst",0,1,0
41,"41_2","operable",1,2,"prison",1,0,0
41,"41_3","operable",0,5,"mental_inst",0,1,0
41,"41_4","jealous_rage",1,3,"free",0,0,1
41,"41_5","operable",0,1,"mental_inst",0,1,0
41,"41_6","inoperable",1,6,"prison",1,0,0
41,"41_7","jealous_rage",0,3,"free",0,0,1
41,"41_8","inoperable",1,4,"prison",1,0,0
41,"41_9","operable",0,6,"mental_inst",0,1,0
41,"41_10","inoperable",1,5,"free",0,0,1
41,"41_11","inoperable",0,2,"prison",1,0,0
41,"41_12","jealous_rage",1,1,"free",0,0,1
41,"41_13","inoperable",0,1,"mental_inst",0,1,0
41,"41_14","jealous_rage",1,7,"free",0,0,1
41,"41_15","operable",0,6,"prison",1,0,0
41,"41_16","inoperable",1,6,"free",0,0,1
41,"41_17","inoperable",0,5,"free",0,0,1
41,"41_18","operable",1,2,"mental_inst",0,1,0
41,"41_19","inoperable",0,1,"prison",1,0,0
41,"41_20","inoperable",1,7,"free",0,0,1
41,"41_21","inoperable",0,5,"mental_inst",0,1,0
41,"41_22","inoperable",1,1,"prison",1,0,0
41,"41_23","jealous_rage",0,2,"mental_inst",0,1,0
41,"41_24","operable",1,5,"mental_inst",0,1,0
41,"41_25","operable",0,7,"mental_inst",0,1,0
41,"41_26","operable",1,3,"free",0,0,1
41,"41_27","operable",0,7,"mental_inst",0,1,0
41,"41_28","jealous_rage",1,4,"free",0,0,1
41,"41_29","operable",0,2,"prison",1,0,0
41,"41_30","inoperable",1,5,"prison",1,0,0
41,"41_31","operable",0,3,"prison",1,0,0
41,"41_32","operable",1,2,"free",0,0,1
41,"41_33","jealous_rage",0,3,"prison",1,0,0
41,"41_34","inoperable",1,5,"mental_inst",0,1,0
41,"41_35","jealous_rage",0,1,"prison",1,0,0
41,"41_36","jealous_rage",1,4,"free",0,0,1
41,"41_37","inoperable",0,2,"mental_inst",0,1,0
41,"41_38","operable",1,4,"free",0,0,1
41,"41_39","operable",0,4,"free",0,0,1
41,"41_40","inoperable",1,5,"mental_inst",0,1,0
41,"41_41","inoperable",0,2,"prison",1,0,0
41,"41_42","jealous_rage",1,5,"prison",1,0,0
41,"41_43","jealous_rage",0,2,"free",0,0,1
41,"41_44","operable",1,3,"mental_inst",0,1,0
41,"41_45","operable",0,1,"free",0,0,1
41,"41_46","operable",1,1,"mental_inst",0,1,0
41,"41_47","jealous_rage",0,3,"free",0,0,1
